Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
09/02/2026 11:00 AM ET,"6205 FAIRMONT LN PALMETTO, FL- 34221","$14,772.72","$221,543.00","$14,772.72",412023CA005803CAAXMA,612132959,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412023CA005803CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/612132959
09/02/2026 11:00 AM ET,"226 CAPE HARBOUR LOOP UNIT 101 BRADENTON, FL- 34212","$198,665.24","$136,819.00","$198,665.24",412024CA000296CAAXMA,1102410859,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412024CA000296CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/1102410859
09/02/2026 11:00 AM ET,"3407 6TH AVE W PALMETTO, FL- 34221","$194,169.55","$196,513.00","$194,169.55",412025CA000787CAAXMA,2381104856,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA000787CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/2381104856
09/02/2026 11:00 AM ET,"2813 EDGEWOOD DR PARRISH, FL- 34219","$387,275.58","$353,521.00","$387,275.58",412025CA002378CAAXMA,512936809,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002378CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/512936809
09/02/2026 11:00 AM ET,"3117 9TH AVENUE DR E PALMETTO, FL- 34221","$54,033.75","$228,439.00","$54,033.75",412025CA002407CAAXMA,2478400001,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002407CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/2478400001
09/02/2026 11:00 AM ET,"4803 HARVEST GROVE PL PARRISH, FL- 34219","$312,992.01","$364,696.00","$312,992.01",412025CA002646CAAXMA,474760309,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002646CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/474760309
09/02/2026 11:00 AM ET,"10460 LADYBUG CV PARRISH, FL- 34219","$390,462.87","$278,139.00","$390,462.87",412025CA003113CAAXMA,401646309,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA003113CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/401646309
09/08/2026 11:00 AM ET,"808 35TH AVENUE DR W PALMETTO, FL- 34221","$191,113.57","$329,742.00","$191,113.57",412024CA000222CAAXMA,2968800108,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412024CA000222CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/2968800108
09/08/2026 11:00 AM ET,"6891 74TH STREET CIR E BRADENTON, FL- 34203","$355,348.09","$311,265.00","$355,348.09",412025CA003126CAAXMA,1901319859,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA003126CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/1901319859
09/09/2026 11:00 AM ET,"218 3RD AVE E BRADENTON, FL- 34208","$410,000.68","$175,883.00","$410,000.68",412018CA006069CAAXMA,3158600001,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412018CA006069CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/3158600001
09/09/2026 11:00 AM ET,"4746 PINNACLE DR BRADENTON, FL- 34208","$238,014.48","$652,660.00","$238,014.48",412025CA000855CAAXMA,1074501859,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA000855CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/1074501859
09/09/2026 11:00 AM ET,"3605 HAWK ISLAND DR BRADENTON, FL- 34208","$6,974,741.66","$4,832,563.00","$355,348.09",412025CA001396CAAXMA,1038601009,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA001396CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/1038601009
09/09/2026 11:00 AM ET,"6208 KEVESTA AVE PALMETTO, FL- 34221","$315,990.36","$310,721.00","$315,990.36",412025CA002115CAAXMA,718004459,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002115CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/718004459
09/09/2026 11:00 AM ET,"5812 16TH ST W BRADENTON, FL- 34207","$247,782.71","$250,918.00","$247,782.71",412025CA002937CAAXMA,5976900000,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002937CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/5976900000
09/09/2026 11:00 AM ET,"971 SANDPIPER CIR BRADENTON, FL- 34209","$33,535.50","$344,250.00","$33,535.50",412026CC000196CCAXMA,7360918655,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412026CC000196CCAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/7360918655
09/10/2026 11:00 AM ET,"3615 OXFORD DRIVE BRADENTON, FL- 34205","$181,748.68","$155,352.00","$6,193.40",412024CA001607CAAXMA,Property,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412024CA001607CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
09/15/2026 11:00 AM ET,"7121 RIVER HAMMOCK DR UNIT 107 BRADENTON, FL- 34212","$15,417.28","$221,000.00","$15,417.28",412025CC003738CCAXMA,1101826359,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CC003738CCAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/1101826359
09/15/2026 11:00 AM ET,"6891 74TH STREET CIR E BRADENTON, FL- 34203","$6,072.66","$311,265.00","$6,072.66",412026CC000619CCAXMA,1901319859,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412026CC000619CCAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/1901319859
09/16/2026 11:00 AM ET,"6036 11TH STREET CT E BRADENTON, FL- 34203","$93,357.48","$102,185.00","$93,357.48",412023CA000253CAAXMA,5839500005,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412023CA000253CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/5839500005
09/16/2026 11:00 AM ET,"714 MAGELLAN DR SARASOTA, FL- 34243","$279,670.59","$314,118.00","$279,670.59",412023CA006592CAAXMA,6589100004,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412023CA006592CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/6589100004
09/16/2026 11:00 AM ET,"4912 22ND AVE W BRADENTON, FL- 34209","$369,490.78","$356,311.00","$369,490.78",412024CA001000CAAXMA,4041900004,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412024CA001000CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/4041900004
09/16/2026 11:00 AM ET,"4422 20TH ST W BRADENTON, FL- 34207","$342,937.44","$238,051.00","$342,937.44",412024CA001322CAAXMA,5196500002,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412024CA001322CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/5196500002
09/16/2026 11:00 AM ET,"4224 12TH STREET CT E ELLENTON, FL- 34222","$190,121.62","$119,390.00","$190,121.62",412025CA001253CAAXMA,897200002,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA001253CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/897200002
09/16/2026 11:00 AM ET,"10004 CORTEZ RD W APT 106 BRADENTON, FL- 34210","$216,445.23","$159,375.00","$216,445.23",412025CA002616CAAXMA,7503500352,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002616CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/7503500352
09/23/2026 11:00 AM ET,"2008 27TH AVE W BRADENTON, FL- 34205","$334,853.55","$279,292.00","$334,853.55",412025CA001265CAAXMA,4930100005,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA001265CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/4930100005
09/23/2026 11:00 AM ET,"11574 84TH STREET CIR E UNIT 1 PARRISH, FL- 34219","$189,469.26","$168,091.00","$189,469.26",412025CA001985CAAXMA,465521409,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA001985CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/465521409
09/23/2026 11:00 AM ET,"6551 ROSEHILL FARM RUN BRADENTON, FL- 34211","$165,878.05","$568,058.00","$165,878.05",412025CA002391CAAXMA,581519809,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002391CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/581519809
09/29/2026 11:00 AM ET,"3771 MANORWOOD LOOP PARRISH, FL- 34219","$7,315.72","$356,410.00","$7,315.72",412025CC000770CCAXMA,500229009,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CC000770CCAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/500229009
09/29/2026 11:00 AM ET,"6205 FAIRMONT LN PALMETTO, FL- 34221","$210,682.22","$221,543.00","$210,682.22",412026CA000389CAAXMA,612132959,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412026CA000389CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/612132959
09/30/2026 11:00 AM ET,"919 80TH ST NW BRADENTON, FL- 34209","$550,501.10","$444,681.00","$550,501.10",412023CA004855CAAXMA,3034205009,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412023CA004855CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/3034205009
09/30/2026 11:00 AM ET,"4212 97TH AVE E PARRISH, FL- 34219","$78,828.02","$114,199.00","$78,828.02",412024CA000642CAAXMA,731800009,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412024CA000642CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/731800009
09/30/2026 11:00 AM ET,"11219 MARIGOLD DR LAKEWOOD RANCH, FL- 34202","$1,147,652.33","$466,131.00","$1,147,652.33",412024CA001278CAAXMA,584117352,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412024CA001278CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/584117352
09/30/2026 11:00 AM ET,"5528 20TH ST W BRADENTON, FL- 34207","$262,954.46","$97,040.00","$262,954.46",412025CA002028CAAXMA,6072000000,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002028CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/6072000000
09/30/2026 11:00 AM ET,"4138 NOBLE PL PARRISH, FL- 34219","$4,910.44","$358,124.00","$4,910.44",412026CC000387CCAXMA,502106559,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412026CC000387CCAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/502106559
10/01/2026 11:00 AM ET,"5143 CREEKSIDE TRL SARASOTA, FL- 34243","$317,849.39","$223,074.00","$317,849.39",412023CA005502CAAXMA,1878813809,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412023CA005502CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/1878813809
10/07/2026 11:00 AM ET,"6620 ARIZONA ST BRADENTON, FL- 34207","$69,197.58","$120,852.00","$69,197.58",412025CA001697CAAXMA,6320300004,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA001697CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/6320300004
10/07/2026 11:00 AM ET,"9305 46TH CT E PARRISH, FL- 34219","$442,854.97","$386,656.00","$442,854.97",412025CA002791CAAXMA,740503009,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002791CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/740503009
10/07/2026 11:00 AM ET,"4915 BOOKELIA CIR BRADENTON, FL- 34203","$507,707.82","$218,814.00","$507,707.82",412025CA003088CAAXMA,1697714909,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA003088CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/1697714909
10/13/2026 11:00 AM ET,"4205 REISSWOOD LOOP PALMETTO, FL- 34221","$5,550.31","$238,658.00","$5,550.31",412026CC000114CCAXMA,760925009,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412026CC000114CCAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/760925009
10/14/2026 11:00 AM ET,"6031 DARTMOUTH DR BRADENTON, FL- 34207-4728",$0.00,"$195,095.00",$0.00,412025CA000884CAAXMA,5956100001,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA000884CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/5956100001
10/21/2026 11:00 AM ET,"6613 14TH AVE W BRADENTON, FL- 34209","$171,223.24","$177,161.00","$171,223.24",412025CA001919CAAXMA,3938001405,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA001919CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/3938001405
10/28/2026 11:00 AM ET,"12220 SR 62 PARRISH, FL- 34219","$257,472.47","$481,384.00","$688,389.64",412024CA000409CAAXMA,Property,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412024CA000409CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
10/28/2026 11:00 AM ET,"4581 35TH AVENUE CIR E PALMETTO, FL- 34221","$14,074.32","$140,688.00","$14,074.32",412025CC002885CCAXMA,747500659,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CC002885CCAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/747500659
10/29/2026 11:00 AM ET,"6302 FRENCH CREEK CT ELLENTON, FL- 34222","$11,718.06","$292,448.00","$11,718.06",412025CC001084CCAXMA,746554659,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CC001084CCAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/746554659
11/04/2026 11:00 AM ET,"2628 30TH AVENUE DR E BRADENTON, FL- 34208","$165,113.29","$68,455.00","$165,113.29",412025CA002044CAAXMA,1558700309,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002044CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/1558700309
11/10/2026 11:00 AM ET,"206 PEACOCK LN HOLMES BEACH, FL- 34217","$861,215.55","$592,896.00","$861,215.55",412025CA001855CAAXMA,7365810009,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA001855CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/7365810009
12/01/2026 11:00 AM ET,"5269 ROCKY COAST PL PALMETTO, FL- 34221","$435,832.55","$383,116.00","$435,832.55",412025CA002760CAAXMA,716913259,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002760CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/716913259
12/02/2026 11:00 AM ET,"6104 WAUCHULA RD MYAKKA CITY, FL- 34251","$246,447.07","$325,197.00","$246,447.07",412025CA002756CAAXMA,62300659,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002756CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/62300659
